551528298	-22	-45	-4178	-16	-2	5	318	-1710	2521
552318874	-1	-61	-4177	-5	6	9	284	-1698	2508
553087946	4	-50	-4175	-22	-7	-1	293	-1751	2498
553867034	-9	-67	-4184	-6	5	-3	296	-1765	2517
554641514	-20	-63	-4172	-16	-4	3	272	-1706	2501
555425050	17	-70	-4189	-15	2	-2	313	-1704	2520
556196074	-5	-54	-4182	-16	-5	-4	322	-1739	2505
556980506	13	-77	-4184	-5	5	-6	271	-1747	2514
557754154	-12	-51	-4170	-12	2	-3	303	-1742	2507
558537690	19	-64	-4196	-14	5	8	283	-1779	2507
559313930	-9	-61	-4179	-10	3	2	256	-1781	2508
560083962	20	-50	-4179	-17	7	1	249	-1770	2506
560846282	38	-64	-4199	-13	-1	6	297	-1744	2508
561628090	-3	-49	-4178	-13	-2	6	297	-1708	2518
562403562	1	-72	-4187	-27	-2	6	281	-1768	2512
563180762	-14	-68	-4169	-3	0	6	324	-1767	2526
563954378	0	-68	-4181	-24	-1	3	301	-1740	2494
564724410	7	-69	-4188	-10	1	6	293	-1772	2512
565492554	13	-70	-4199	-18	2	2	301	-1772	2503
566265274	-13	-55	-4178	-7	5	3	294	-1724	2500
567038858	18	-69	-4185	-14	-6	3	279	-1719	2514
567824154	-4	-49	-4174	-15	5	3	284	-1793	2501
568601290	2	-58	-4183	-22	-1	4	295	-1751	2513
569374938	-7	-56	-4174	-16	2	3	259	-1706	2499
570152074	10	-71	-4178	-12	4	2	312	-1755	2502
570921402	-13	-51	-4164	-17	3	-4	276	-1739	2506
571705098	16	-82	-4177	-12	3	2	250	-1697	2506
572474362	-3	-50	-4185	-17	-2	4	289	-1733	2490
573253322	13	-66	-4187	-17	7	-1	283	-1730	2519
574038490	0	-59	-4186	-15	7	-3	287	-1759	2504
574805098	8	-82	-4194	-31	5	-3	300	-1737	2508
575568186	-10	-48	-4156	-11	6	0	267	-1721	2508
576346282	-10	-46	-4189	-26	1	0	275	-1743	2510
577124346	-6	-63	-4173	-8	4	2	250	-1723	2529
577893386	5	-66	-4207	-12	6	4	283	-1739	2497
578665114	9	-66	-4190	-7	7	8	310	-1722	2523
579425194	-1	-69	-4173	-15	-3	0	307	-1700	2507
580193594	-9	-64	-4189	-16	6	-3	276	-1742	2493
580976266	7	-60	-4168	-5	8	5	288	-1761	2514
581736506	-21	-67	-4167	-22	2	4	312	-1721	2504
582518186	-3	-60	-4167	-15	-4	-1	268	-1755	2515
583306106	5	-62	-4184	-31	-2	1	272	-1712	2518
584079786	-14	-58	-4177	-31	7	2	307	-1742	2501
584858042	-11	-58	-4181	-3	7	-3	256	-1784	2511
585640586	-7	-65	-4189	-16	6	-3	329	-1716	2501
586419642	5	-73	-4178	-10	11	-2	300	-1734	2509
587194218	13	-64	-4193	-17	0	0	300	-1737	2497
587963354	-16	-60	-4165	-14	5	5	321	-1729	2516
588748522	-25	-70	-4158	-8	-2	-3	305	-1734	2519
589532922	23	-61	-4199	-24	1	2	295	-1730	2507
590309162	5	-56	-4187	-12	4	-1	285	-1720	2503
591075898	8	-58	-4204	-19	-2	6	281	-1698	2484
591849610	0	-73	-4151	-6	4	-1	267	-1733	2517
592615098	2	-66	-4180	-16	-5	-2	257	-1742	2510
593390538	-7	-68	-4180	-4	5	4	272	-1744	2492
594156090	-12	-54	-4164	-22	-3	-2	311	-1746	2510
594945002	16	-65	-4193	-13	1	1	284	-1794	2494
595721274	1	-68	-4173	-13	1	6	285	-1717	2508
596493002	2	-71	-4193	-13	1	12	276	-1730	2489
597265722	-23	-63	-4164	-11	-2	12	265	-1761	2498
598067914	2	-61	-4189	-7	7	1	307	-1760	2510
598821050	8	-67	-4187	-21	-6	-1	309	-1713	2490
599592970	-4	-70	-4174	-7	5	-4	298	-1714	2508
600360346	-22	-47	-4181	-17	3	6	321	-1735	2498
601138826	-2	-57	-4186	-10	4	1	276	-1756	2508
601909050	-10	-63	-4192	-10	1	1	279	-1798	2505
602673258	-13	-60	-4182	-12	3	-6	288	-1732	2491
603460474	6	-56	-4176	-17	-3	-4	234	-1707	2516
604236170	-10	-72	-4169	-16	-1	4	295	-1717	2509
605016314	-6	-52	-4170	-13	6	7	245	-1742	2507
605783114	8	-71	-4183	-17	-4	-1	278	-1768	2509
606562298	-20	-54	-4161	-8	1	5	314	-1751	2495
607336042	-24	-63	-4180	-8	-6	-3	281	-1734	2511
608117082	-18	-52	-4147	-21	-6	0	255	-1796	2495
608900778	13	-76	-4192	-6	4	0	280	-1697	2508
609655098	-5	-54	-4174	-13	-1	4	304	-1710	2511
610427210	-25	-44	-4191	-21	-3	6	295	-1724	2489
611214394	-9	-68	-4183	-4	-1	2	312	-1758	2511
611992394	-11	-71	-4163	-24	3	1	296	-1727	2491
612781114	2	-65	-4188	-1	6	4	285	-1740	2509
613541226	-4	-60	-4182	-23	0	5	337	-1732	2504
614311258	-9	-66	-4158	-10	4	6	343	-1770	2502
615081290	9	-71	-4190	-14	7	6	343	-1775	2512
615846010	2	-72	-4190	-14	2	1	306	-1745	2484
616607114	5	-64	-4172	-1	-2	0	295	-1745	2514
617372698	-16	-63	-4177	-20	1	1	310	-1727	2485
618154314	-4	-40	-4177	-20	3	-2	311	-1715	2520
618929722	-14	-59	-4169	-14	3	0	292	-1756	2506
619711370	2	-69	-4182	-23	1	0	300	-1740	2489
620468890	12	-68	-4191	-16	4	1	297	-1712	2523
621245258	-8	-80	-4171	-14	-7	0	317	-1750	2505
622017146	1	-72	-4180	-16	8	1	307	-1743	2505
622778378	-5	-79	-4190	-15	5	5	278	-1683	2496
623555482	-6	-61	-4190	-25	-1	3	286	-1694	2505
624334474	-19	-73	-4177	-11	5	4	252	-1775	2505
625119674	7	-67	-4192	-17	-1	-5	314	-1729	2517
625905738	9	-61	-4187	-9	7	-5	261	-1751	2493
626674874	-11	-57	-4158	-16	-5	-9	340	-1749	2510
627467306	-11	-65	-4163	-17	4	1	303	-1722	2504
628245466	8	-56	-4190	-16	-1	4	342	-1751	2501
629019050	8	-59	-4183	-16	0	2	308	-1714	2513
629776730	9	-60	-4193	-20	0	1	303	-1743	2501
630530730	3	-60	-4178	-13	6	1	291	-1766	2500
631284922	-5	-70	-4201	-18	-4	0	237	-1740	2506
632053290	6	-91	-4201	-14	5	1	327	-1728	2491
632818042	0	-56	-4181	-22	0	0	321	-1748	2511
633579114	-14	-55	-4158	-17	0	3	334	-1756	2504
634360762	-17	-53	-4177	-12	12	-3	317	-1724	2492
635159466	9	-63	-4173	-15	-8	2	335	-1764	2516
635940122	-9	-46	-4168	-5	2	1	297	-1737	2504
636705706	-7	-57	-4185	-25	-8	0	281	-1726	2516
637481242	-2	-76	-4179	-19	-1	-1	292	-1726	2493
638272714	-11	-61	-4167	-16	1	1	305	-1706	2514
639054394	-8	-56	-4163	-13	-2	6	288	-1698	2505
639833514	1	-71	-4194	-12	5	0	318	-1744	2521
640605210	4	-66	-4176	-12	2	2	259	-1741	2509
641366538	-8	-82	-4177	-18	2	2	326	-1721	2503
642143674	-24	-59	-4186	-9	7	-1	252	-1733	2511
642929738	-2	-68	-4167	-19	1	5	272	-1749	2497
643710394	5	-60	-4179	-7	3	3	217	-1758	2509
644467018	4	-67	-4192	-1	3	-1	239	-1780	2496
645232538	-3	-65	-4195	-17	4	-4	303	-1723	2514
646015082	-3	-68	-4174	-7	10	-5	297	-1777	2513
646790650	-6	-50	-4168	-18	2	2	306	-1741	2500
647550122	-5	-78	-4179	-9	5	1	258	-1768	2520
648315674	11	-71	-4188	-15	0	-1	266	-1743	2506
649097322	-8	-62	-4177	-18	0	11	308	-1740	2507
649868474	7	-79	-4197	-3	3	1	309	-1762	2511
650632138	12	-60	-4182	-16	-2	-1	291	-1714	2497
651419322	7	-84	-4193	-16	4	-6	315	-1734	2512
652199978	-8	-54	-4191	-10	4	2	330	-1742	2494
652973530	-11	-56	-4176	-22	1	2	289	-1758	2491
653758698	-27	-64	-4186	-11	-2	-3	322	-1754	2508
654554714	-17	-30	-4171	-12	-4	4	289	-1762	2500
655338218	-8	-67	-4166	-25	-2	4	307	-1761	2513
656120762	-1	-70	-4175	-18	4	7	256	-1740	2489
656890826	15	-69	-4204	-27	5	9	273	-1746	2523
657667130	8	-82	-4198	-13	3	4	308	-1719	2512
658435306	8	-58	-4192	-23	4	4	330	-1751	2502
659199962	-17	-68	-4202	-19	1	8	286	-1755	2514
659985162	1	-60	-4184	-17	8	2	302	-1753	2502
660749818	-4	-56	-4181	-18	-3	-4	269	-1741	2510
661534346	9	-70	-4178	-13	7	-9	308	-1767	2503
662304410	-6	-62	-4173	-17	2	-7	302	-1781	2509
663076426	-5	-70	-4175	-17	-2	4	281	-1761	2521
663855514	-6	-71	-4179	-14	-2	-1	302	-1751	2493
664643466	8	-68	-4186	-14	-1	-1	318	-1712	2504
665426010	7	-50	-4187	-18	-8	7	274	-1710	2507
666188970	3	-49	-4181	-12	3	3	274	-1763	2504
666957146	-7	-45	-4158	-20	1	-2	273	-1752	2508
667736138	14	-66	-4181	-21	-2	0	290	-1804	2494
668514234	-15	-37	-4158	-22	1	3	315	-1740	2505
669295882	-22	-50	-4159	-24	-1	-1	326	-1745	2503
670088346	-24	-67	-4183	-12	6	0	335	-1750	2514
670863146	-7	-63	-4187	-17	0	2	309	-1781	2502
671629818	5	-73	-4171	-8	-1	-3	302	-1781	2507
672400778	-13	-55	-4165	-9	0	-1	298	-1733	2505
673172826	-27	-60	-4164	-11	-7	9	318	-1761	2497
673963402	15	-48	-4164	-13	4	9	290	-1783	2510
674736090	-23	-65	-4169	-30	-6	2	293	-1760	2508
675512522	-13	-74	-4199	-30	5	-2	283	-1711	2512
676303098	-6	-67	-4192	-13	5	1	239	-1754	2515
677076778	-1	-62	-4178	-16	4	1	306	-1743	2493
677850490	0	-62	-4186	-13	-4	2	256	-1732	2493
678620554	-14	-62	-4176	-14	4	0	304	-1766	2512
679398714	-11	-72	-4203	-13	-4	5	304	-1755	2486
680185802	-21	-51	-4167	-5	0	6	303	-1757	2501
680948954	11	-74	-4175	-20	3	1	245	-1724	2505
681721802	-10	-43	-4166	-11	1	2	319	-1738	2497
682503450	-6	-58	-4182	-1	8	5	285	-1720	2507
683261962	-6	-60	-4185	-20	-1	5	252	-1754	2493
684040922	21	-65	-4178	-17	4	-2	324	-1703	2517
684819210	-6	-68	-4187	-10	-3	-1	257	-1759	2502
685600058	9	-58	-4170	-13	-1	1	328	-1748	2493
686366698	-9	-67	-4171	-13	8	-1	282	-1732	2507
687149242	3	-67	-4200	-10	8	0	310	-1724	2501
687903242	24	-71	-4178	-23	-4	0	299	-1758	2499
688684954	-8	-58	-4160	-16	1	6	287	-1721	2506
689458538	0	-58	-4160	-16	3	4	312	-1741	2516
690226682	14	-68	-4199	-21	-1	3	278	-1722	2509
691008490	-4	-54	-4170	-1	6	-4	299	-1706	2486
691768986	0	-50	-4168	-11	3	-1	296	-1719	2503
692539018	-13	-52	-4173	-16	-1	2	254	-1741	2500
693322554	-19	-59	-4179	-13	2	0	295	-1672	2510
694104170	-13	-42	-4167	-12	1	3	320	-1720	2507
694875258	5	-60	-4172	-4	2	6	293	-1702	2493
695635370	-13	-48	-4160	-21	0	5	271	-1717	2509
696409914	-28	-54	-4175	-11	6	5	323	-1734	2495
697195178	13	-62	-4172	-12	3	-4	297	-1713	2502
697980378	18	-73	-4198	-12	-2	5	320	-1756	2500
698754986	-3	-67	-4174	-20	-2	4	285	-1745	2507
699533978	-12	-59	-4162	-5	1	4	271	-1750	2513
700311082	13	-71	-4178	-15	-3	8	258	-1724	2483
701089530	-13	-57	-4163	-18	1	3	314	-1703	2504
701860874	-2	-61	-4178	-9	1	1	298	-1757	2485
702626618	-14	-52	-4166	-24	5	2	275	-1710	2503
703404906	-10	-64	-4204	-6	5	3	326	-1766	2502
704164634	-9	-39	-4176	-11	4	2	299	-1757	2495
704941930	-5	-72	-4160	-15	7	3	286	-1721	2507
705708602	-5	-57	-4188	-8	1	2	308	-1764	2511
706467338	-21	-62	-4185	-23	2	2	301	-1773	2504
707245658	9	-66	-4184	-11	7	-1	265	-1743	2503
708019434	17	-61	-4183	-17	-1	-3	307	-1737	2500
708796186	3	-66	-4167	-17	6	3	311	-1727	2512
709568074	13	-58	-4189	-14	6	8	257	-1708	2500
710333914	-6	-70	-4169	-4	1	8	249	-1729	2489
711099562	2	-45	-4178	-18	-1	7	253	-1745	2516
711876794	-8	-69	-4177	-8	8	2	326	-1783	2500
712642314	11	-62	-4178	-11	3	0	303	-1772	2518
713418554	-3	-56	-4165	-12	6	3	274	-1766	2494
714199210	-3	-67	-4175	-6	3	3	281	-1736	2506
714964730	9	-70	-4188	-19	7	-1	253	-1754	2498
715738282	-10	-50	-4158	-14	4	-2	270	-1778	2502
716518234	-7	-64	-4163	-16	-4	-4	264	-1757	2513
717309706	-10	-63	-4166	-13	3	3	255	-1764	2501
718084378	-6	-60	-4168	-11	5	-2	300	-1720	2505
718849322	-26	-66	-4188	-21	-6	3	300	-1732	2501
719632858	4	-65	-4162	-21	7	4	280	-1788	2505
720401034	-7	-68	-4171	-13	7	1	268	-1740	2517
721167770	-8	-74	-4185	-14	1	1	277	-1755	2495
721944874	-3	-70	-4186	-21	-3	0	293	-1722	2500
722716762	21	-64	-4196	-6	5	4	282	-1722	2499
723492010	-12	-56	-4165	-19	3	4	315	-1748	2510
724270106	0	-67	-4174	-13	-1	1	273	-1727	2509
725036682	3	-81	-4184	-18	7	1	284	-1732	2498
725808506	-3	-73	-4185	-13	1	6	281	-1727	2512
726582186	-17	-63	-4185	-8	4	2	270	-1734	2512
727359290	9	-55	-4195	-22	-1	6	306	-1696	2483
728132874	-12	-47	-4159	-17	-6	6	295	-1735	2509
728923482	7	-83	-4197	-4	6	1	304	-1726	2504
729683626	-15	-49	-4160	-12	-4	3	278	-1781	2495
730474202	-9	-57	-4176	-11	1	1	295	-1750	2513
731244394	4	-76	-4190	-11	-1	-4	264	-1731	2482
732026906	12	-71	-4176	-12	-1	-2	317	-1743	2506
732810570	-6	-51	-4175	-22	-5	-2	297	-1736	2498
733595002	-13	-63	-4189	-15	1	3	292	-1738	2498
734376682	8	-73	-4192	-20	1	6	308	-1754	2516
735144858	8	-64	-4172	-19	1	0	262	-1747	2488
735916554	-20	-67	-4203	-2	1	2	299	-1704	2511
736686618	14	-65	-4178	-18	-1	5	270	-1750	2500
737461162	-2	-65	-4167	-14	8	1	289	-1762	2502
738238298	4	-67	-4185	-18	-1	5	298	-1734	2508
739015434	15	-63	-4181	-32	0	5	272	-1771	2491
739791770	-8	-56	-4166	-14	0	6	313	-1725	2529
740565322	-8	-69	-4195	-22	-2	-1	298	-1742	2500
741346330	1	-66	-4167	-18	4	0	297	-1735	2513
742114474	-9	-60	-4178	-11	-1	-1	262	-1742	2512
742902394	-9	-67	-4190	-11	-3	3	300	-1684	2502
743670858	-4	-64	-4190	-19	-3	2	298	-1744	2513
744449882	11	-69	-4188	-12	1	2	319	-1761	2492
745233194	-26	-64	-4174	-10	-6	-2	313	-1703	2505
746022138	-15	-44	-4168	-16	-3	5	280	-1687	2497
746809290	-13	-66	-4184	-18	-1	3	326	-1723	2492
747596410	-20	-55	-4183	-19	1	7	283	-1747	2514
748378026	0	-84	-4179	-15	2	2	277	-1752	2502
749142682	-18	-64	-4165	-14	2	2	262	-1778	2514
749931402	-6	-64	-4189	-19	-3	6	280	-1772	2510
750706842	0	-49	-4175	-15	-3	4	295	-1737	2514
751477098	-3	-53	-4162	-27	4	5	261	-1738	2515
752254234	7	-71	-4176	-12	-1	-3	268	-1723	2502
753036778	-12	-50	-4155	-6	2	-1	314	-1758	2515
753815866	13	-77	-4175	-19	-6	2	288	-1751	2500
754597514	-11	-47	-4191	-14	1	1	288	-1704	2501
755379194	-3	-65	-4181	-14	3	6	312	-1720	2494
756156298	7	-61	-4170	-18	3	0	286	-1742	2491
756924442	-1	-72	-4181	-17	1	0	251	-1757	2513
757701546	-7	-63	-4195	-7	16	3	275	-1743	2500
758471674	-26	-70	-4179	-17	6	-1	287	-1715	2504
759258730	5	-76	-4184	-22	-2	4	291	-1713	2494
760035834	-1	-47	-4172	-8	-1	1	274	-1789	2490
760803466	3	-72	-4195	-16	0	-1	279	-1732	2503
761570202	-11	-66	-4177	-14	7	-4	286	-1752	2489
762357322	-5	-70	-4188	-11	-3	5	311	-1729	2511
763139834	3	-66	-4179	-16	1	3	271	-1759	2513
763915082	2	-66	-4186	-14	2	2	276	-1712	2480
764683258	-13	-63	-4194	-10	-3	1	310	-1693	2507
765466762	2	-57	-4183	-10	3	6	303	-1751	2498
766234938	-11	-59	-4184	-3	5	2	314	-1745	2506
767012074	3	-60	-4177	-3	-1	0	286	-1744	2501
767767098	2	-82	-4198	-18	-1	0	316	-1727	2509
768537162	11	-58	-4200	-9	4	3	283	-1764	2506
769301818	-18	-69	-4169	-13	3	3	283	-1740	2493
770083530	-7	-60	-4171	-15	3	4	300	-1741	2511
770843194	-22	-46	-4162	-5	2	0	297	-1729	2501
771613386	-18	-63	-4185	-15	2	3	310	-1735	2495
772398554	5	-52	-4170	-12	2	6	302	-1714	2515
773166730	4	-64	-4192	-16	3	8	288	-1728	2487
773938426	-36	-50	-4169	-17	3	3	290	-1735	2505
774716522	-7	-55	-4187	-8	1	-1	296	-1764	2488
775494522	-12	-68	-4191	-13	7	-2	281	-1726	2511
776288650	-17	-55	-4169	-13	-4	4	290	-1699	2504
777072154	3	-51	-4175	-15	6	2	260	-1725	2495
777840426	2	-53	-4184	-15	5	-3	266	-1698	2514
778617594	-9	-59	-4165	-25	5	3	276	-1720	2492
779394698	-8	-62	-4177	-23	-2	3	278	-1791	2509
780177242	-7	-57	-4164	-12	5	8	278	-1730	2509
780947434	7	-80	-4185	-18	0	5	331	-1724	2493
781712186	-16	-60	-4178	-24	5	5	303	-1706	2513
782490314	7	-68	-4193	-14	-1	2	303	-1713	2483
783263962	9	-61	-4186	-21	0	0	286	-1713	2507
784028586	-1	-66	-4179	-17	9	-2	313	-1735	2499
784811226	-6	-75	-4192	-11	-2	5	289	-1758	2510
785593738	13	-61	-4200	-23	-5	-1	345	-1736	2502
786377274	-14	-64	-4176	-6	7	1	322	-1732	2492
787157930	14	-58	-4188	-20	2	1	278	-1729	2514
787934138	3	-62	-4195	-31	8	6	289	-1711	2509
788705866	0	-63	-4180	-15	5	0	319	-1784	2510
789463450	-19	-61	-4179	-15	1	2	291	-1716	2502
790245098	-2	-68	-4196	-17	1	2	320	-1775	2502
791011770	-8	-66	-4196	-12	1	2	298	-1687	2491
791785450	-1	-72	-4189	-14	-1	5	314	-1701	2509
792560922	-9	-64	-4170	-14	-2	-2	306	-1752	2498
793341834	-10	-66	-4196	-13	2	1	303	-1719	2504
794119962	-11	-85	-4183	-20	2	0	292	-1709	2514
794898058	1	-65	-4183	-10	2	-3	294	-1742	2488
795671642	1	-78	-4208	-1	7	5	315	-1729	2501
796431786	-3	-71	-4175	-15	2	7	272	-1726	2507
797208922	7	-71	-4163	-11	-1	0	298	-1747	2495
797982570	-9	-71	-4176	-9	6	2	290	-1733	2488
798748058	7	-62	-4172	-19	2	3	303	-1707	2505
799509226	-2	-58	-4178	-17	7	1	317	-1718	2505
800282906	-8	-43	-4178	-17	1	3	304	-1759	2493
801049770	25	-65	-4209	-11	1	0	266	-1763	2513
801815674	32	-82	-4188	-16	0	0	295	-1724	2506
802585002	-8	-58	-4176	-14	3	6	303	-1752	2492
803351738	-18	-53	-4158	-13	4	5	300	-1786	2498
804130026	-10	-60	-4159	-23	4	-1	311	-1760	2496
804903130	15	-62	-4171	-10	7	2	299	-1784	2521
805672522	18	-77	-4202	-10	2	1	250	-1783	2495
806441850	-9	-64	-4192	-19	7	-4	310	-1729	2512
807217450	5	-64	-4184	-15	4	-2	283	-1734	2508
807987674	4	-70	-4188	-18	-4	-2	303	-1730	2501
808756234	-2	-55	-4174	-10	0	11	324	-1746	2514
809534490	8	-66	-4182	-25	2	4	290	-1743	2493
810299274	5	-63	-4170	-16	-2	0	313	-1737	2495
811069434	6	-66	-4161	-16	-8	7	284	-1725	2497
811846666	-2	-60	-4182	-14	-8	3	332	-1748	2492
812629178	-24	-58	-4180	-19	-4	3	285	-1749	2507
813416234	5	-72	-4179	-22	-2	4	298	-1718	2501
814193370	-10	-56	-4175	-7	4	3	280	-1758	2496
814963370	-11	-62	-4185	-18	5	9	283	-1722	2500
815741466	-1	-74	-4165	-20	-7	6	269	-1749	2501
816520458	9	-64	-4193	-11	6	2	339	-1727	2507
817288698	17	-68	-4178	-18	-4	-3	288	-1763	2490
818079274	2	-64	-4172	-22	-2	2	288	-1709	2511
818852986	4	-70	-4200	-22	-2	4	296	-1730	2505
819615946	-4	-68	-4172	-25	-2	-2	280	-1709	2509
820396826	-1	-55	-4159	-16	-1	2	269	-1745	2515
821179498	-11	-54	-4167	-8	3	1	282	-1770	2492
821956602	-9	-65	-4169	-18	4	-1	296	-1730	2510
822732042	-7	-66	-4154	-18	9	0	299	-1715	2500
823498554	-23	-54	-4163	-13	9	1	315	-1695	2505
824283754	-5	-49	-4174	-18	1	1	282	-1741	2513
825064410	-4	-50	-4180	-19	0	-3	332	-1757	2494
825832842	20	-77	-4198	-7	8	-4	308	-1761	2511
826606426	19	-61	-4187	-19	10	5	310	-1723	2502
827383722	18	-75	-4200	-10	2	0	290	-1756	2509
525148615	-85	-48	-4175	37	-25	-4	-218	1557	2474
525950807	-69	-39	-4172	37	-11	4	-198	1564	2460
526737031	-74	-55	-4177	31	-11	-1	-222	1567	2462
527535703	-47	-77	-4203	5	-1	-1	-241	1548	2476
528314727	-74	-52	-4172	-13	1	0	-276	1556	2460
529096343	-84	-44	-4184	-26	1	-2	-233	1554	2458
529887047	-53	-60	-4191	-17	6	-1	-218	1554	2462
530674103	-60	-66	-4195	-19	-4	4	-203	1582	2480
531450695	-78	-51	-4193	-5	-1	0	-259	1578	2468
532229719	-81	-49	-4187	-10	2	3	-249	1557	2462
533014887	-65	-62	-4187	-3	1	4	-221	1540	2461
533788567	-74	-38	-4174	-18	-2	5	-244	1585	2455
534582695	-86	-44	-4185	-7	4	5	-242	1564	2477
535363351	-75	-37	-4178	-17	1	-2	-279	1551	2457
536157479	-69	-40	-4176	-11	7	-3	-253	1579	2470
536944503	-60	-57	-4203	-26	2	-3	-217	1570	2462
537724487	-57	-63	-4188	-13	7	4	-248	1536	2444
538513207	-49	-49	-4184	-13	-2	7	-218	1520	2483
539300263	-80	-42	-4185	-14	4	1	-277	1540	2462
540074935	-75	-55	-4182	-14	1	0	-271	1551	2482
540853287	-58	-44	-4171	-14	1	7	-279	1571	2462
541638615	-85	-52	-4185	-12	9	7	-283	1530	2435
542423783	-76	-57	-4203	-19	4	5	-277	1558	2443
543208983	-62	-55	-4187	-22	7	1	-248	1546	2445
543994247	-81	-33	-4160	-16	2	-1	-274	1544	2468
544784823	-59	-50	-4181	-13	0	2	-282	1497	2469
545566439	-67	-50	-4177	-13	-4	0	-213	1553	2464
546353463	-68	-44	-4179	-22	-7	2	-242	1520	2485
547144039	-71	-36	-4168	-12	1	0	-223	1539	2452
547925687	-74	-56	-4191	-19	-4	1	-205	1541	2467
548716295	-80	-43	-4187	-16	5	7	-222	1538	2467
549501463	-75	-31	-4159	-20	7	2	-227	1543	2450
550279623	-90	-63	-4181	-7	7	4	-222	1541	2461
551053335	-55	-57	-4194	-21	3	3	-235	1531	2450
